measure_name,value_set_name,value_set_oid,code,codeSystem,codeSystemName,codeSystemVersion,displayName
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,596930,2.16.840.1.113883.6.88,RXNORM,2019-01,duloxetine 30 MG Delayed Release Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,596934,2.16.840.1.113883.6.88,RXNORM,2019-01,duloxetine 60 MG Delayed Release Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,751139,2.16.840.1.113883.6.88,RXNORM,2019-01,{35 (lamotrigine 25 MG Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,751563,2.16.840.1.113883.6.88,RXNORM,2019-01,{7 (lamotrigine 100 MG Oral Tablet) / 42 (lamotrigine 25 MG Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,753451,2.16.840.1.113883.6.88,RXNORM,2019-01,{14 (lamotrigine 100 MG Oral Tablet) / 84 (lamotrigine 25 MG Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,790264,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,790288,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,794947,2.16.840.1.113883.6.88,RXNORM,2019-01,Sertraline 150 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,808744,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR venlafaxine 150 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,808748,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR venlafaxine 225 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,808751,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR venlafaxine 37.5 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,808753,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR venlafaxine 75 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835564,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine Hydrochloride 25 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835568,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine Hydrochloride 50 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835572,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine pamoate 75 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835577,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine pamoate 150 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835589,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine pamoate 125 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835591,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine pamoate 100 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,835593,2.16.840.1.113883.6.88,RXNORM,2019-01,Imipramine Hydrochloride 10 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,850087,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR lamotrigine 100 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,850091,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR lamotrigine 50 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,851748,2.16.840.1.113883.6.88,RXNORM,2019-01,{21 (lamotrigine 25 MG Disintegrating Oral Tablet) / 7 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,851750,2.16.840.1.113883.6.88,RXNORM,2019-01,{7 (lamotrigine 100 MG Disintegrating Oral Tablet) / 14 (lamotrigine 25 MG Disintegrating Oral Tablet) / 14 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,851752,2.16.840.1.113883.6.88,RXNORM,2019-01,{14 (lamotrigine 100 MG Disintegrating Oral Tablet) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856364,2.16.840.1.113883.6.88,RXNORM,2019-01,Trazodone Hydrochloride 150 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856369,2.16.840.1.113883.6.88,RXNORM,2019-01,Trazodone Hydrochloride 300 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856373,2.16.840.1.113883.6.88,RXNORM,2019-01,Trazodone Hydrochloride 100 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856377,2.16.840.1.113883.6.88,RXNORM,2019-01,Trazodone Hydrochloride 50 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856706,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 10 MG / Perphenazine 2 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856720,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 10 MG / Perphenazine 4 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856762,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 100 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856769,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 12.5 MG / Chlordiazepoxide 5 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856773,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 150 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856783,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 10 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856792,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 25 MG / Chlordiazepoxide 10 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856797,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 25 MG / Perphenazine 2 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856825,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 25 MG / Perphenazine 4 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856834,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 25 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856840,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 50 MG / Perphenazine 4 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856845,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 50 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,856853,2.16.840.1.113883.6.88,RXNORM,2019-01,Amitriptyline Hydrochloride 75 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857291,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 10 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857296,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 25 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857297,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 25 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857301,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 50 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857305,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 75 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,857315,2.16.840.1.113883.6.88,RXNORM,2019-01,Clomipramine Hydrochloride 50 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,859186,2.16.840.1.113883.6.88,RXNORM,2019-01,selegiline hydrochloride 5 MG Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,859190,2.16.840.1.113883.6.88,RXNORM,2019-01,selegiline hydrochloride 1.25 MG Disintegrating Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,859193,2.16.840.1.113883.6.88,RXNORM,2019-01,selegiline hydrochloride 5 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,861064,2.16.840.1.113883.6.88,RXNORM,2019-01,Sertraline 20 MG/ML Oral Solution
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,865206,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Selegiline 0.25 MG/HR Transdermal System
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,865210,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Selegiline 0.375 MG/HR Transdermal System
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,865214,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Selegiline 0.5 MG/HR Transdermal System
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,898697,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Trazodone Hydrochloride 150 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,898704,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Trazodone Hydrochloride 300 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,900156,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR lamotrigine 200 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,900164,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR lamotrigine 25 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,900865,2.16.840.1.113883.6.88,RXNORM,2019-01,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Tablet) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,900890,2.16.840.1.113883.6.88,RXNORM,2019-01,{7 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 14 (24 HR lamotrigine 25 MG Extended Release Oral Tablet) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,900983,2.16.840.1.113883.6.88,RXNORM,2019-01,{21 (24 HR lamotrigine 25 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,903873,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Fluvoxamine Maleate 100 MG Extended Release Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,903879,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Fluvoxamine Maleate 150 MG Extended Release Oral Capsule
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,903884,2.16.840.1.113883.6.88,RXNORM,2019-01,Fluvoxamine Maleate 100 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,903887,2.16.840.1.113883.6.88,RXNORM,2019-01,Fluvoxamine Maleate 25 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,903891,2.16.840.1.113883.6.88,RXNORM,2019-01,Fluvoxamine Maleate 50 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,905168,2.16.840.1.113883.6.88,RXNORM,2019-01,Protriptyline Hydrochloride 10 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,905172,2.16.840.1.113883.6.88,RXNORM,2019-01,Protriptyline Hydrochloride 5 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,966787,2.16.840.1.113883.6.88,RXNORM,2019-01,Doxepin 3 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,966793,2.16.840.1.113883.6.88,RXNORM,2019-01,Doxepin 6 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993503,2.16.840.1.113883.6.88,RXNORM,2019-01,12 HR Bupropion Hydrochloride 100 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993518,2.16.840.1.113883.6.88,RXNORM,2019-01,12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993536,2.16.840.1.113883.6.88,RXNORM,2019-01,12 HR Bupropion Hydrochloride 200 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993541,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993550,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Bupropion hydrobromide 174 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993557,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993567,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Bupropion hydrobromide 348 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993681,2.16.840.1.113883.6.88,RXNORM,2019-01,24 HR Bupropion hydrobromide 522 MG Extended Release Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993687,2.16.840.1.113883.6.88,RXNORM,2019-01,Bupropion Hydrochloride 100 MG Oral Tablet
depression_screening,Depression medications - adult,2.16.840.1.113883.3.600.470,993691,2.16.840.1.113883.6.88,RXNORM,2019-01,Bupropion Hydrochloride 75 MG Oral Tablet
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,10197000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Psychiatric interview and evaluation (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,108220007,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Evaluation AND/OR management - new patient (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,108221006,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Evaluation AND/OR management - established patient (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,108224003,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Preventive patient evaluation (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,108250004,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Hearing therapy AND/OR auditory rehabilitation (regime/therapy)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,108311000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,"Psychiatric procedure, interview AND/OR consultation (procedure)"
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,13607009,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Manual examination of breast (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,14736009,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,History and physical examination with evaluation and management of patient (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,165171009,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Initial psychiatric evaluation (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,171207006,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Depression screening (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,18512000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Individual psychotherapy (regime/therapy)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,185349003,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Encounter for check up (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,185463005,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Visit out of hours (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,185465003,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Weekend visit (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,252592009,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Speech audiometry (procedure)
depression_screening,Depression Screening Encounter Codes,2.16.840.1.113883.3.600.1916,252603000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Tinnitus assessment (procedure)
